fecha,semana_iso,y_current,y_real,ctx_y_lag1,ctx_y_lag2,ctx_y_lag4,ctx_delta_1w,ctx_delta_2w,ctx_abs_delta_1w,ctx_rolling_mean_4w,ctx_rolling_std_4w,ctx_trend_vs_ma4,ctx_mean_delta_4w,ctx_positive_delta_ratio_4w,ctx_negative_delta_ratio_4w,ctx_recent_fall_flag,ctx_sentimiento_medios,ctx_v5_promedio_neto,ctx_v5_dispersion_neta,ctx_semana_iso,horizonte,source_version,source_table_origin,source_curated_e9_origin,split_role_retro,pred_E1_v5_clean,pred_E2_v3_clean,pred_E3_v2_clean,pred_E5_v4_clean,pred_E7_v3_clean,pred_E9_v2_clean,pred_disponible_E1_v5_clean,pred_disponible_E2_v3_clean,pred_disponible_E3_v2_clean,pred_disponible_E5_v4_clean,pred_disponible_E7_v3_clean,pred_disponible_E9_v2_clean,n_modelos_disponibles,fila_completa_modelos_incluidos,cobertura_modelos_fila,modelos_disponibles_lista,modelos_faltantes_lista,notas_integridad_fila,row_id,origen_temporal_id,actual_delta,actual_direction,actual_caida,direccion_pred_E1_v5_clean,caida_pred_E1_v5_clean,abs_error_E1_v5_clean,sq_error_E1_v5_clean,acierto_direccion_E1_v5_clean,acierto_caida_E1_v5_clean,loss_local_E1_v5_clean,hist_abs_error_mean4_E1_v5_clean,hist_loss_local_mean4_E1_v5_clean,hist_dir_acc_mean4_E1_v5_clean,hist_caida_hit_mean4_E1_v5_clean,direccion_pred_E2_v3_clean,caida_pred_E2_v3_clean,abs_error_E2_v3_clean,sq_error_E2_v3_clean,acierto_direccion_E2_v3_clean,acierto_caida_E2_v3_clean,loss_local_E2_v3_clean,hist_abs_error_mean4_E2_v3_clean,hist_loss_local_mean4_E2_v3_clean,hist_dir_acc_mean4_E2_v3_clean,hist_caida_hit_mean4_E2_v3_clean,direccion_pred_E3_v2_clean,caida_pred_E3_v2_clean,abs_error_E3_v2_clean,sq_error_E3_v2_clean,acierto_direccion_E3_v2_clean,acierto_caida_E3_v2_clean,loss_local_E3_v2_clean,hist_abs_error_mean4_E3_v2_clean,hist_loss_local_mean4_E3_v2_clean,hist_dir_acc_mean4_E3_v2_clean,hist_caida_hit_mean4_E3_v2_clean,direccion_pred_E5_v4_clean,caida_pred_E5_v4_clean,abs_error_E5_v4_clean,sq_error_E5_v4_clean,acierto_direccion_E5_v4_clean,acierto_caida_E5_v4_clean,loss_local_E5_v4_clean,hist_abs_error_mean4_E5_v4_clean,hist_loss_local_mean4_E5_v4_clean,hist_dir_acc_mean4_E5_v4_clean,hist_caida_hit_mean4_E5_v4_clean,direccion_pred_E7_v3_clean,caida_pred_E7_v3_clean,abs_error_E7_v3_clean,sq_error_E7_v3_clean,acierto_direccion_E7_v3_clean,acierto_caida_E7_v3_clean,loss_local_E7_v3_clean,hist_abs_error_mean4_E7_v3_clean,hist_loss_local_mean4_E7_v3_clean,hist_dir_acc_mean4_E7_v3_clean,hist_caida_hit_mean4_E7_v3_clean,direccion_pred_E9_v2_clean,caida_pred_E9_v2_clean,abs_error_E9_v2_clean,sq_error_E9_v2_clean,acierto_direccion_E9_v2_clean,acierto_caida_E9_v2_clean,loss_local_E9_v2_clean,hist_abs_error_mean4_E9_v2_clean,hist_loss_local_mean4_E9_v2_clean,hist_dir_acc_mean4_E9_v2_clean,hist_caida_hit_mean4_E9_v2_clean,promedio_predicciones,mediana_predicciones,min_predicciones,max_predicciones,rango_predicciones,desviacion_predicciones,max_diff_predicciones,consenso_direccion,desacuerdo_direccion,n_direcciones_distintas,numero_modelos_predicen_caida,share_modelos_predicen_caida,dispersion_direccion,mejor_modelo_error_abs,mejor_modelo_mae_local,mejor_modelo_direccion,mejor_modelo_caida,mejor_modelo_loss_radar_local,empate_mejor_modelo_error_abs,empate_mejor_modelo,mejor_modelo_operativo
2025-10-06,2025-W41,0.0408302409621366,0.167412720914919,0.037083177521204,0.0353374615739687,0.0750438311217277,0.003747063440932605,0.005492779388167904,0.003747063440932605,0.0893502718450433,0.08939581400050538,-0.04852003088290669,-0.008553397539897789,0.75,0.25,0.0,0.0871125611745514,-0.9351399999999999,2.7580427274427786,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1132055848126442,0.0779459053960856,0.0715617731526541,0.0546035609155749,0.223214761455855,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20251006,H2_20251006,0.12658247995278238,1.0,0,1.0,0.0,0.05420713610227479,0.002938413604410543,1.0,,0.03270883671333077,0.10138355443311053,0.10191782987884382,0.5,0.3333333333333333,1.0,0.0,0.08946681551883338,0.008004311079080966,1.0,,0.03772314166893298,0.08892310841803128,0.05327082068204199,0.75,1.0,1.0,0.0,0.09585094776226488,0.00918740418692443,1.0,,0.038631033813023914,0.0891498615151316,0.10017806740683649,0.5,0.3333333333333333,1.0,0.0,0.11280915999934409,0.012725906579757614,1.0,,0.04104267365392976,0.07049226396746686,0.09127475673042257,0.5,0.3333333333333333,1.0,0.0,0.055802040540936015,0.003113867728532267,1.0,,0.03293564924716042,0.18024000770380885,0.122507064124853,0.25,0.3333333333333333,,,,,,,,,,,,0.10810631714656276,0.0779459053960856,0.0546035609155749,0.223214761455855,0.16861120054028012,0.060636054520440776,0.16861120054028012,1.0,0.0,1.0,0.0,0.0,0.2,E1_v5_clean,E1_v5_clean,E1_v5_clean,no_aplica_no_hubo_caida,E1_v5_clean,0,0,E1_v5_clean
2025-10-13,2025-W42,-0.0316621893348032,0.134823580717908,0.0408302409621366,0.037083177521204,0.244150207322864,-0.0724924302969398,-0.0687453668560072,0.0724924302969398,0.020397172680626498,0.030121929065908933,-0.0520593620154297,-0.0689530991644168,0.5,0.5,1.0,0.107121484141233,-1.11288,2.441281728436929,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.0986198277875675,0.0082190179202542,0.0937201239812251,0.0825466986864022,-0.1861672202111561,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20251013,H2_20251013,0.1664857700527112,1.0,0,1.0,0.0,0.036203752930340505,0.0013107117262411386,1.0,,0.00514856234469198,0.09209700483892105,0.06934718282756286,0.75,0.5,1.0,0.0,0.1266045627976538,0.016028715321185067,1.0,,0.043004528037200396,0.09060036021230125,0.05350934389390792,0.75,1.0,1.0,0.0,0.041103456736682906,0.0016894941557043634,1.0,,0.005845352828430407,0.08855747566416709,0.06884382377906474,0.75,0.5,1.0,0.0,0.05227688203150581,0.002732872394935975,1.0,,0.03243433386155263,0.07471106014821152,0.06062471483968007,0.75,0.5,-1.0,1.0,0.32099080092906407,0.10303509428108204,0.0,,0.13314833800064152,0.15274999754095409,0.08734768955111755,0.5,0.5,,,,,,,,,,,,0.019387689632858578,0.0825466986864022,-0.1861672202111561,0.0986198277875675,0.28478704799872356,0.10786070936736106,0.28478704799872356,0.0,1.0,2.0,1.0,0.2,0.4,E1_v5_clean,E1_v5_clean,E1_v5_clean,no_aplica_no_hubo_caida,E1_v5_clean,0,0,E1_v5_clean
2025-10-20,2025-W43,0.167412720914919,0.170657905569605,-0.0316621893348032,0.0408302409621366,0.0353374615739687,0.19907491024972218,0.12658247995278238,0.19907491024972218,0.05341598751586407,0.07186569609438993,0.11399673339905492,0.03301881483523756,0.75,0.25,0.0,0.0676384839650146,-0.9525500000000001,2.3403458172885476,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1153917576446671,0.1811144478156528,0.0703643978292301,0.0483639417384817,0.1896782857919274,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20251020,H2_20251020,0.003245184654686012,1.0,0,-1.0,1.0,0.055266147924937906,0.0030543471064611184,0.0,,0.09535943956390369,0.07947087410951809,0.06130161148561825,0.75,0.0,1.0,0.0,0.010456542246047806,0.0001093392757433825,1.0,,0.001487032567238777,0.09625745452345873,0.05431384343866058,0.75,1.0,-1.0,1.0,0.1002935077403749,0.010058787694868641,0.0,,0.10176281353656091,0.07583721401536023,0.06078486600980563,0.75,0.0,-1.0,1.0,0.1222939638311233,0.014955813589528095,0.0,,0.10489151458622337,0.07390651715532383,0.060510300188639954,0.75,0.0,1.0,0.0,0.019020380222322386,0.0003617748638017126,1.0,,0.0027049022675299777,0.22483425187816586,0.11947384440348488,0.25,0.0,,,,,,,,,,,,0.1209825661639918,0.1153917576446671,0.0483639417384817,0.1896782857919274,0.14131434405344567,0.05692427567407181,0.14131434405344567,0.0,1.0,2.0,3.0,0.6,0.4,E2_v3_clean,E2_v3_clean,E2_v3_clean,no_aplica_no_hubo_caida,E2_v3_clean,0,0,E2_v3_clean
2025-10-27,2025-W44,0.134823580717908,0.0692562741764684,0.167412720914919,-0.0316621893348032,0.037083177521204,-0.03258914019701098,0.1664857700527112,0.03258914019701098,0.07785108831504008,0.07847109666126932,0.05697249240286793,0.02443510079917599,0.5,0.5,1.0,0.11304347826087,-0.67409,2.038380102655047,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1166362490494028,0.1916883182218312,0.1146461504824004,0.1146067465305536,0.0306210840368658,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20251027,H2_20251027,-0.06556730654143961,-1.0,1,-1.0,1.0,0.0473799748729344,0.0022448620189598947,1.0,1.0,0.006737941091151622,0.07388580715115882,0.07613235500370824,0.5,0.0,1.0,0.0,0.12243204404536279,0.014989605409125653,0.0,0.0,0.16741115107509646,0.07165543905538763,0.02894017271559615,1.0,1.0,-1.0,1.0,0.045389876305932,0.002060240871067807,1.0,1.0,0.006454927709527662,0.08762473488692127,0.07808617802677693,0.5,0.0,-1.0,1.0,0.045350472354085195,0.0020566653427386457,1.0,1.0,0.006449324044540199,0.09590758743817215,0.08551408858301289,0.5,0.0,-1.0,1.0,0.03863519013960261,0.0014926779171232465,1.0,1.0,0.00549433881938996,0.13226425312226875,0.0844343967629371,0.5,0.0,,,,,,,,,,,,0.11363970966421075,0.1146461504824004,0.0306210840368658,0.1916883182218312,0.16106723418496538,0.05097961324008316,0.16106723418496538,0.0,1.0,2.0,4.0,0.8,0.4,E7_v3_clean,E7_v3_clean,E7_v3_clean,E7_v3_clean,E7_v3_clean,0,0,E7_v3_clean
2025-11-03,2025-W45,0.170657905569605,0.218016998769719,0.134823580717908,0.167412720914919,0.0408302409621366,0.03583432485169699,0.003245184654686012,0.03583432485169699,0.11030800446690717,0.08315589066735894,0.060349901102697834,0.03245691615186709,0.5,0.5,0.0,0.125726744186047,-0.8101000000000003,2.3793666564865537,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1152893761946461,0.0237843825502619,0.1060081872874351,0.0960506637221507,0.0728075667185516,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20251103,H2_20251103,0.047359093200114,1.0,0,-1.0,1.0,0.1027276225750729,0.010552964439926626,0.0,,0.10210897079834247,0.0482642529576219,0.034988694928269524,0.75,1.0,-1.0,1.0,0.1942326162194571,0.037726309203454905,0.0,,0.11512196327829982,0.08723999115197445,0.062406463337117156,0.75,0.0,-1.0,1.0,0.11200881148228391,0.012545973849673816,0.0,,0.10342885550238357,0.07065944713631367,0.03817353197188572,0.75,1.0,-1.0,1.0,0.1219663350475683,0.01487578688493569,0.0,,0.10484492225582895,0.0831826195540146,0.04620446153656149,0.75,1.0,-1.0,1.0,0.1452094320511674,0.021085779156622603,0.0,,0.10815034018410305,0.10861210295798128,0.04357080708368047,0.75,1.0,,,,,,,,,,,,0.08278803529460908,0.0960506637221507,0.0237843825502619,0.1152893761946461,0.0915049936443842,0.032718345685106315,0.0915049936443842,1.0,0.0,1.0,5.0,1.0,0.2,E1_v5_clean,E1_v5_clean,sin_modelo_con_direccion_correcta,no_aplica_no_hubo_caida,E1_v5_clean,0,0,E1_v5_clean
2025-11-10,2025-W46,0.0692562741764684,0.12751595957534,0.170657905569605,0.134823580717908,-0.0316621893348032,-0.1014016313931366,-0.06556730654143961,0.1014016313931366,0.13553762034472508,0.040752862393646,-0.06628134616825668,0.025229615877817888,0.5,0.5,1.0,0.153159113463447,-0.36956000000000006,2.9470945733722225,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1185867077116929,0.1033655787720653,0.1197142592969248,0.1118165783133449,0.0608207873016925,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20251110,H2_20251110,0.05825968539887161,1.0,0,1.0,0.0,0.008929251863647111,7.973153884444541e-05,1.0,,0.001269835478103618,0.060394374575821426,0.05233872844952245,0.5,1.0,1.0,0.0,0.02415038080327471,0.0005832408929431796,1.0,,0.00343444342504916,0.11343144132713037,0.08175616873945887,0.5,0.0,1.0,0.0,0.007801700278415216,6.086652723422406e-05,1.0,,0.001109485537460929,0.07469891306631843,0.054372987394225636,0.5,1.0,1.0,0.0,0.015699381261995105,0.000246470572009483,1.0,,0.00223262056163056,0.08547191331607065,0.06215502368703628,0.5,1.0,-1.0,1.0,0.06669517227364752,0.004448246004611521,0.0,,0.09698476952656127,0.13096395083553913,0.06237447981791613,0.5,1.0,,,,,,,,,,,,0.10286078227914408,0.1118165783133449,0.0608207873016925,0.1197142592969248,0.058893471995232295,0.02181360446193419,0.058893471995232295,0.0,1.0,2.0,1.0,0.2,0.4,E3_v2_clean,E3_v2_clean,E3_v2_clean,no_aplica_no_hubo_caida,E3_v2_clean,0,0,E3_v2_clean
2025-11-17,2025-W47,0.218016998769719,0.279605962079427,0.0692562741764684,0.170657905569605,0.167412720914919,0.1487607245932506,0.047359093200114,0.1487607245932506,0.1481886898084251,0.05429044752029061,0.06982830896129391,0.012651069463699992,0.5,0.5,0.0,0.178984861976848,-0.44960000000000006,2.845496540500445,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1195955172764737,0.2481097932233181,0.1073425466327571,0.0987407415635378,0.2367230591197752,,1,1,1,1,1,0,5,0,0.8333333333333334,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean",E9_v2_clean,faltan_predicciones_de=E9_v2_clean,H2_20251117,H2_20251117,0.061588963309708006,1.0,0,-1.0,1.0,0.1600104448029533,0.02560334244603896,0.0,,0.11025520309883385,0.053575749309148074,0.05136904673287536,0.5,1.0,1.0,0.0,0.0314961688561089,0.000992008652612524,1.0,,0.004479093349427998,0.0878178958285356,0.07186364758642105,0.5,0.0,-1.0,1.0,0.1722634154466699,0.02967468430135199,0.0,,0.11199770707040382,0.0663734739517515,0.05318902057148326,0.5,1.0,-1.0,1.0,0.1808652205158892,0.032712227992261235,0.0,,0.1132209760989207,0.07632753812369297,0.054604595362055766,0.5,1.0,1.0,0.0,0.0428829029596518,0.0018389433662469134,1.0,,0.006098409185201204,0.067390043671685,0.053333587699396064,0.5,1.0,,,,,,,,,,,,0.16210233156317239,0.1195955172764737,0.0987407415635378,0.2481097932233181,0.14936905165978032,0.06600862191563948,0.14936905165978032,0.0,1.0,2.0,3.0,0.6,0.4,E2_v3_clean,E2_v3_clean,E2_v3_clean,no_aplica_no_hubo_caida,E2_v3_clean,0,0,E2_v3_clean
2025-11-24,2025-W48,0.12751595957534,0.0821158156091689,0.218016998769719,0.0692562741764684,0.134823580717908,-0.09050103919437899,0.05825968539887161,0.09050103919437899,0.1463617845227831,0.05482972749889282,-0.01884582494744308,-0.0018269052856420102,0.5,0.5,1.0,0.199116672800883,-0.33682,2.54386570195834,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1230314325744999,0.3029010841099201,0.1410306876022222,0.1430008039160628,-0.0762840266818515,0.1056135705078389,1,1,1,1,1,1,6,1,1.0,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",,fila_completa_pool_E10,H2_20251124,H2_20251124,-0.045400143966171105,-1.0,1,-1.0,1.0,0.040915616965331,0.0016740877116536818,1.0,1.0,0.005818639996324885,0.07976182352865192,0.0550929876166079,0.5,1.0,1.0,0.0,0.2207852685007512,0.0487461347869488,0.0,0.0,0.1813980354979454,0.09307780248105087,0.07261166278196837,0.5,0.0,1.0,0.0,0.0589148719930533,0.0034709621419578562,0.0,0.0,0.1583783272985376,0.08436595087832525,0.05574774395494399,0.5,1.0,1.0,0.0,0.060884988306893886,0.0037069818011306052,0.0,0.0,0.1586584989892355,0.09097035229488445,0.05668696074023011,0.5,1.0,-1.0,1.0,0.1583998422910204,0.025090510037820132,1.0,1.0,0.04752615813045285,0.07335567435601735,0.05418196442881387,0.5,1.0,-1.0,1.0,0.023497754898669995,0.0005521444852779698,1.0,1.0,0.0033416330149216938,,,,,0.12321559200478206,0.13203106008836105,-0.0762840266818515,0.3029010841099201,0.37918511079177164,0.11038241952878536,0.37918511079177164,0.0,1.0,2.0,3.0,0.5,0.3333333333333333,E9_v2_clean,E9_v2_clean,E9_v2_clean,E9_v2_clean,E9_v2_clean,0,0,E9_v2_clean
2025-12-01,2025-W49,0.279605962079427,0.303813076524669,0.12751595957534,0.218016998769719,0.170657905569605,0.152090002504087,0.061588963309708006,0.152090002504087,0.17359879865023858,0.08096524821014131,0.10600716342918842,0.02723701412745549,0.5,0.5,0.0,0.210344827586207,0.18453999999999993,3.329444089093553,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1232470507833055,0.3279459356506532,0.1363643317059681,0.139251927857208,0.2957184265207276,0.1903113725204925,1,1,1,1,1,1,6,1,1.0,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",,fila_completa_pool_E10,H2_20251201,H2_20251201,0.024207114445241984,1.0,0,-1.0,1.0,0.1805660257413635,0.032604089652030745,0.0,,0.11317842738987346,0.07814573405175107,0.05486316234290122,0.5,1.0,1.0,0.0,0.02413285912598423,0.0005823948895946003,1.0,,0.003431951654428386,0.11766610859489797,0.0761083838876806,0.5,0.0,-1.0,1.0,0.1674487448187009,0.02803908214135841,0.0,,0.1113130092175334,0.08774719980010558,0.09372859385219648,0.25,0.0,-1.0,1.0,0.164561148667461,0.0270803716507542,0.0,,0.11090236204403298,0.09485398128308663,0.09473925447640394,0.25,0.0,1.0,0.0,0.008094650003941384,6.552335868630825e-05,1.0,,0.0011511461334945483,0.1032968373938718,0.06468991925657959,0.5,1.0,-1.0,1.0,0.1135017040041765,0.012882636811851696,0.0,,0.10364116084646427,0.023497754898669995,0.0033416330149216938,1.0,1.0,0.20213984083972583,0.16478165018885024,0.1232470507833055,0.3279459356506532,0.20469888486734772,0.08085936080256875,0.20469888486734772,0.0,1.0,2.0,4.0,0.6666666666666666,0.3333333333333333,E7_v3_clean,E7_v3_clean,E7_v3_clean,no_aplica_no_hubo_caida,E7_v3_clean,0,0,E7_v3_clean
2025-12-08,2025-W50,0.0821158156091689,0.0677012815654136,0.279605962079427,0.12751595957534,0.0692562741764684,-0.1974901464702581,-0.045400143966171105,0.1974901464702581,0.17681368400841369,0.07691215361044645,-0.09469786839924478,0.0032148853581751152,0.5,0.5,1.0,0.20595690747782,-0.9363300000000001,2.5711592167930792,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1272182076790021,0.1909524856046947,0.1719650157443913,0.2053958137225716,-0.0150957856295363,0.1371816151659733,1,1,1,1,1,1,6,1,1.0,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",,fila_completa_pool_E10,H2_20251208,H2_20251208,-0.014414534043755298,-1.0,1,1.0,0.0,0.0595169261135885,0.0035422644940103524,0.0,0.0,0.15846394585803938,0.09760533484332372,0.05763052649078396,0.5,1.0,1.0,0.0,0.12325120403928108,0.015190859297132497,0.0,0.0,0.16752764442060902,0.07514116932152975,0.04818588098171273,0.75,0.0,1.0,0.0,0.10426373417897769,0.01087092626494452,0.0,0.0,0.1648274223598788,0.10160718313420983,0.09569963228098394,0.25,0.0,1.0,0.0,0.137694532157158,0.018959784185978615,0.0,0.0,0.16958164074035004,0.1055026846880598,0.09625361442345495,0.25,0.0,-1.0,1.0,0.0827970671949499,0.00685535433608505,1.0,1.0,0.03677463185187087,0.06901814188206529,0.03794012074392747,0.75,1.0,1.0,0.0,0.06948033360055969,0.004827516757245064,0.0,0.0,0.1598808493683175,0.06849972945142324,0.053491396930692985,0.5,1.0,0.13626955871451613,0.1545733154551823,-0.0150957856295363,0.2053958137225716,0.2204915993521079,0.07307194348519284,0.2204915993521079,0.0,1.0,2.0,1.0,0.16666666666666666,0.3333333333333333,E1_v5_clean,E1_v5_clean,E7_v3_clean,E7_v3_clean,E7_v3_clean,0,0,E7_v3_clean
2025-12-15,2025-W51,0.303813076524669,0.583621878201202,0.0821158156091689,0.279605962079427,0.218016998769719,0.22169726091550007,0.024207114445241984,0.22169726091550007,0.1982627034471512,0.09520085123652121,0.1055503730775178,0.02144901943873749,0.5,0.5,0.0,0.155814706835115,-0.36569000000000007,3.209316782572266,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1252032641720608,0.2523146729747539,0.1786949302101466,0.1911270626557298,0.2569624857083258,0.2532158096785762,1,1,1,1,1,1,6,1,1.0,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",,fila_completa_pool_E10,H2_20251215,H2_20251215,0.27980880167653305,1.0,0,-1.0,1.0,0.45841861402914125,0.2101476256883988,0.0,,0.15269204842761933,0.11025225340580906,0.09692905408576791,0.25,0.5,-1.0,1.0,0.33130720522644813,0.10976446423495982,0.0,,0.13461544144708054,0.09991637513053135,0.0892091812306027,0.5,0.0,-1.0,1.0,0.40492694799105544,0.16396583320935093,0.0,,0.14508495923859427,0.12572269160935046,0.1366291164865884,0.0,0.0,-1.0,1.0,0.3924948155454723,0.1540521802300743,0.0,,0.14331697653534498,0.1360014724118505,0.1380908694681348,0.0,0.0,-1.0,1.0,0.32665939249287623,0.10670635870381497,0.0,,0.13395447257815443,0.07304361561239088,0.022887586325254866,1.0,1.0,-1.0,1.0,0.33040606852262583,0.10916817011657812,0.0,,0.1344872901333301,0.0688265975011354,0.08895454774323448,0.3333333333333333,0.5,0.20958637089993215,0.22172086781524186,0.1252032641720608,0.2569624857083258,0.13175922153626501,0.048971535695863,0.13175922153626501,1.0,0.0,1.0,6.0,1.0,0.16666666666666666,E7_v3_clean,E7_v3_clean,sin_modelo_con_direccion_correcta,no_aplica_no_hubo_caida,E7_v3_clean,0,0,E7_v3_clean
2025-12-22,2025-W52,0.0677012815654136,0.108341978085893,0.303813076524669,0.0821158156091689,0.12751595957534,-0.23611179495925538,-0.014414534043755298,0.23611179495925538,0.1833090339446696,0.10885717993498704,-0.115607752379256,-0.014953669502481608,0.5,0.5,1.0,0.0178053830227743,-0.9530899999999999,2.588731629756163,,2,e10_meta_selector_base_v1_2026-04-01,tabla_maestra_experimentos_radar.xlsx,tabla_maestra_experimentos_radar_e9_curada.xlsx,pending_e10_runner,0.1328509357741993,0.0724209033009054,0.1646533114007152,0.1381458549606611,-0.0383466045984066,-0.0761430663766437,1,1,1,1,1,1,6,1,1.0,"E1_v5_clean,E2_v3_clean,E3_v2_clean,E5_v4_clean,E7_v3_clean,E9_v2_clean",,fila_completa_pool_E10,H2_20251222,H2_20251222,0.0406406965204794,1.0,0,1.0,0.0,0.024508957688306285,0.0006006890069671877,1.0,,0.003485436907727674,0.18485429571235606,0.10753826541796427,0.25,0.5,1.0,0.0,0.0359210747849876,0.001290323613708672,1.0,,0.005108362477633125,0.17486913422311617,0.12174326825501583,0.25,0.0,1.0,0.0,0.0563113333148222,0.003170966259693005,1.0,,0.03300807614729697,0.18388857474544684,0.144900929528636,0.0,0.0,1.0,0.0,0.029803876874768084,0.0008882710767663357,1.0,,0.004238431261491427,0.1889088711692463,0.14561486957724087,0.0,0.0,-1.0,1.0,0.1466885826842996,0.0215175402899286,0.0,,0.10836069128407119,0.14398773799569697,0.05485160217349318,0.75,1.0,-1.0,1.0,0.18448504446253672,0.03403473163034415,0.0,,0.11373575392601457,0.13422146525650802,0.1003377333407584,0.25,0.5,0.06559688907690511,0.10263591953755236,-0.0761430663766437,0.1646533114007152,0.2407963777773589,0.09177841619092708,0.2407963777773589,0.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,E1_v5_clean,E1_v5_clean,E1_v5_clean,no_aplica_no_hubo_caida,E1_v5_clean,0,0,E1_v5_clean
